Record_Date,Raw_pH,Raw_COD_mgL,Raw_BOD_mgL,Raw_TDS_mgL,Raw_TSS_mgL,Input_Lime_kg_m3,Input_Urea_kg_m3,Input_DAP_kg_m3,Output_Biogas_m3_m3,Operating_Shift,Production_Level,Plant_Status,Final_pH,Final_COD_mgL,Final_BOD_mgL,Final_TDS_mgL,Final_TSS_mgL,Month,Quarter,Season,Compliance
2026-01-03,3.89,111362.0,52156.0,80538.0,16072.0,3.16,0.3,0.06,309.63,Afternoon,High,Normal Operation,7.1,180.0,27.0,98.0,12.0,January,1,Dry Season,0
2026-01-04,4.39,124599.0,66723.0,103477.0,18588.0,3.72,0.38,0.13,379.94,Afternoon,Medium,Normal Operation,7.14,180.0,30.0,113.0,15.0,January,1,Dry Season,0
2026-01-05,4.29,95604.0,51460.0,106719.0,21308.0,2.9,0.38,0.11,348.1,Afternoon,Low,Normal Operation,6.91,47.0,8.0,85.0,16.0,January,1,Dry Season,1
2026-01-06,4.25,102356.0,50833.0,89069.0,19753.0,3.73,0.44,0.1,336.53,Morning,Low,Normal Operation,7.28,40.0,10.0,93.0,18.0,January,1,Dry Season,1
2026-01-07,4.38,102186.0,46757.0,78849.0,14925.0,3.28,0.43,0.09,271.3,Afternoon,Medium,Normal Operation,7.12,180.0,34.0,120.0,5.0,January,1,Dry Season,0
2026-01-08,4.5,126404.0,61784.0,108863.0,20599.0,3.14,0.31,0.09,371.44,Morning,Medium,Normal Operation,7.51,153.0,31.0,127.0,9.0,January,1,Dry Season,0
2026-01-09,4.38,135527.0,71877.0,104350.0,15768.0,4.2,0.4,0.08,499.54,Morning,High,Normal Operation,7.33,180.0,22.0,65.0,12.0,January,1,Dry Season,0
2026-01-10,3.87,113747.0,61443.0,96111.0,18758.0,2.78,0.29,0.09,392.7,Afternoon,High,Normal Operation,7.29,180.0,30.0,83.0,2.0,January,1,Dry Season,0
2026-01-11,3.97,112974.0,53137.0,82688.0,16938.0,3.06,0.39,0.06,356.11,Night,High,Normal Operation,6.99,180.0,23.0,99.0,10.0,January,1,Dry Season,0
2026-01-12,4.09,115841.0,52904.0,89559.0,17234.0,2.71,0.32,0.09,311.97,Afternoon,Medium,Normal Operation,7.06,180.0,28.0,97.0,5.0,January,1,Dry Season,0
2026-01-13,4.2,128943.0,69337.0,88557.0,20682.0,3.58,0.29,0.09,403.2,Morning,High,Normal Operation,7.27,180.0,32.0,77.0,16.0,January,1,Dry Season,0
2026-01-14,4.29,103872.0,50787.0,92978.0,14359.0,3.88,0.37,0.11,339.05,Afternoon,Medium,Normal Operation,7.19,180.0,36.0,104.0,10.0,January,1,Dry Season,0
2026-01-15,4.07,117860.0,59422.0,103059.0,24808.0,3.87,0.2,0.1,387.96,Night,Low,Normal Operation,7.25,180.0,24.0,117.0,9.0,January,1,Dry Season,0
2026-01-16,4.23,126702.0,69282.0,97915.0,12000.0,3.69,0.24,0.12,451.82,Afternoon,Low,Normal Operation,7.25,126.0,17.0,120.0,14.0,January,1,Dry Season,0
2026-01-17,4.06,121013.0,55261.0,80304.0,15908.0,3.12,0.34,0.13,349.75,Night,Medium,Normal Operation,7.16,180.0,37.0,104.0,7.0,January,1,Dry Season,0
2026-01-18,4.09,117275.0,60377.0,102388.0,19296.0,3.05,0.35,0.12,383.11,Afternoon,High,Normal Operation,7.4,180.0,32.0,73.0,2.0,January,1,Dry Season,0
2026-01-19,3.95,127013.0,58097.0,92818.0,20045.0,2.53,0.33,0.11,383.65,Night,Low,Normal Operation,7.15,180.0,42.0,77.0,11.0,January,1,Dry Season,0
2026-01-20,4.03,90000.0,43879.0,96184.0,17648.0,4.01,0.26,0.1,259.11,Morning,Low,Normal Operation,7.38,40.0,5.0,100.0,8.0,January,1,Dry Season,1
2026-01-21,3.96,123135.0,65308.0,103199.0,17799.0,3.39,0.3,0.08,393.75,Morning,High,Normal Operation,7.29,180.0,26.0,104.0,7.0,January,1,Dry Season,0
2026-01-22,4.02,107151.0,52863.0,79996.0,19437.0,3.0,0.37,0.11,359.86,Morning,Low,Normal Operation,7.24,40.0,5.0,112.0,13.0,January,1,Dry Season,1
2026-01-23,4.39,93032.0,51142.0,89678.0,17191.0,3.73,0.38,0.13,304.97,Afternoon,High,Normal Operation,7.27,180.0,39.0,137.0,18.0,January,1,Dry Season,0
2026-01-24,4.03,121134.0,61283.0,85217.0,22876.0,2.81,0.35,0.11,387.27,Night,Medium,Normal Operation,7.1,180.0,28.0,85.0,15.0,January,1,Dry Season,0
2026-01-25,4.6,131484.0,63391.0,75889.0,20938.0,3.36,0.42,0.14,415.46,Night,Low,Normal Operation,7.24,180.0,23.0,101.0,18.0,January,1,Dry Season,0
2026-01-26,4.29,113351.0,53503.0,93120.0,21055.0,3.13,0.37,0.07,374.51,Morning,High,Normal Operation,7.33,180.0,37.0,141.0,20.0,January,1,Dry Season,0
2026-01-27,4.23,126434.0,61327.0,110000.0,14618.0,3.46,0.31,0.08,377.34,Morning,Low,Normal Operation,7.37,40.0,12.0,90.0,6.0,January,1,Dry Season,1
2026-01-28,4.05,134347.0,65461.0,73439.0,17722.0,3.17,0.33,0.12,402.07,Morning,Medium,Normal Operation,7.17,83.0,13.0,100.0,16.0,January,1,Dry Season,1
2026-01-29,4.33,130779.0,59749.0,89709.0,16948.0,2.62,0.27,0.11,404.14,Morning,Medium,Normal Operation,7.21,134.0,29.0,85.0,10.0,January,1,Dry Season,0
2026-01-30,4.1,134680.0,65583.0,95765.0,14480.0,3.23,0.34,0.13,439.95,Afternoon,Low,Maintenance,7.18,180.0,38.0,95.0,11.0,January,1,Dry Season,0
2026-01-31,4.22,123906.0,61510.0,91108.0,19261.0,3.62,0.42,0.1,405.76,Night,Low,Normal Operation,7.27,180.0,21.0,75.0,15.0,January,1,Dry Season,0
2026-02-01,4.6,115905.0,60534.0,88982.0,16118.0,3.19,0.39,0.08,375.0,Night,Low,Normal Operation,7.14,180.0,26.0,113.0,3.0,February,1,Dry Season,0
2026-02-02,4.18,95776.0,49389.0,78307.0,20294.0,3.51,0.43,0.1,295.64,Afternoon,Low,Normal Operation,7.22,90.0,13.0,99.0,6.0,February,1,Dry Season,1
2026-02-03,4.41,112047.0,58363.0,92095.0,14254.0,2.78,0.33,0.07,374.29,Night,High,Normal Operation,7.3,180.0,29.0,71.0,15.0,February,1,Dry Season,0
2026-02-04,4.07,104881.0,47284.0,83189.0,24017.0,3.19,0.43,0.08,322.21,Afternoon,Medium,Normal Operation,7.21,180.0,38.0,102.0,15.0,February,1,Dry Season,0
2026-02-05,4.19,140000.0,66047.0,70291.0,14863.0,2.95,0.34,0.12,450.82,Morning,Medium,Normal Operation,7.18,180.0,36.0,101.0,12.0,February,1,Dry Season,0
2026-02-06,4.52,112889.0,58270.0,100751.0,18768.0,3.5,0.44,0.12,329.97,Afternoon,Medium,Normal Operation,7.07,180.0,25.0,110.0,7.0,February,1,Dry Season,0
2026-02-07,4.09,116478.0,58053.0,98625.0,20772.0,3.21,0.35,0.11,356.59,Afternoon,High,Normal Operation,7.16,180.0,18.0,73.0,16.0,February,1,Dry Season,0
2026-02-08,4.53,121618.0,54793.0,90465.0,16003.0,3.48,0.39,0.07,339.55,Afternoon,High,Normal Operation,7.21,180.0,18.0,99.0,12.0,February,1,Dry Season,0
2026-02-09,4.33,115523.0,61279.0,92062.0,20984.0,3.64,0.44,0.09,426.9,Morning,Medium,Normal Operation,7.17,131.0,19.0,118.0,15.0,February,1,Dry Season,0
2026-02-10,4.1,135341.0,71363.0,99669.0,13698.0,3.48,0.34,0.08,465.07,Morning,High,Normal Operation,7.24,180.0,27.0,95.0,7.0,February,1,Dry Season,0
2026-02-11,4.31,107528.0,54285.0,92019.0,23082.0,3.31,0.36,0.12,331.73,Morning,Medium,Normal Operation,7.16,180.0,25.0,65.0,11.0,February,1,Dry Season,0
2026-02-12,4.38,117335.0,53581.0,98136.0,18050.0,2.8,0.43,0.09,296.79,Night,Medium,Normal Operation,7.15,180.0,26.0,91.0,16.0,February,1,Dry Season,0
2026-02-13,4.31,106090.0,55873.0,87323.0,15913.0,3.2,0.34,0.08,354.68,Afternoon,Medium,Normal Operation,7.21,180.0,25.0,122.0,18.0,February,1,Dry Season,0
2026-02-14,3.92,99160.0,50410.0,101808.0,16953.0,2.99,0.27,0.1,284.52,Night,Medium,Normal Operation,7.05,180.0,37.0,119.0,8.0,February,1,Dry Season,0
2026-02-15,4.07,107659.0,56865.0,92887.0,20831.0,3.06,0.48,0.09,383.93,Night,Medium,Normal Operation,7.13,180.0,32.0,87.0,13.0,February,1,Dry Season,0
2026-02-16,4.16,114556.0,60162.0,91746.0,15954.0,3.05,0.32,0.13,398.8,Morning,Medium,Normal Operation,7.19,180.0,28.0,65.0,12.0,February,1,Dry Season,0
2026-02-17,4.19,109848.0,58253.0,78569.0,15377.0,2.81,0.36,0.09,360.63,Afternoon,High,Normal Operation,7.28,180.0,23.0,83.0,12.0,February,1,Dry Season,0
2026-02-18,4.31,106691.0,53538.0,92583.0,17225.0,2.5,0.42,0.07,328.93,Night,High,Normal Operation,7.13,180.0,43.0,83.0,8.0,February,1,Dry Season,0
2026-02-19,4.23,98124.0,45533.0,82512.0,13881.0,2.93,0.31,0.06,311.72,Afternoon,Medium,Normal Operation,7.08,180.0,44.0,105.0,2.0,February,1,Dry Season,0
2026-02-20,3.96,114003.0,58953.0,84255.0,24372.0,3.28,0.29,0.1,349.75,Night,Medium,Maintenance,7.26,180.0,27.0,103.0,14.0,February,1,Dry Season,0
2026-02-21,4.27,96943.0,49640.0,82662.0,16018.0,2.66,0.37,0.09,291.56,Morning,Medium,Normal Operation,7.32,180.0,32.0,77.0,23.0,February,1,Dry Season,0
2026-02-22,4.31,124121.0,65067.0,80404.0,20911.0,3.21,0.24,0.07,449.54,Morning,Low,Normal Operation,7.31,180.0,39.0,109.0,13.0,February,1,Dry Season,0
2026-02-23,4.3,115989.0,54166.0,109123.0,18733.0,3.96,0.33,0.12,363.66,Night,Medium,Normal Operation,7.38,180.0,30.0,97.0,9.0,February,1,Dry Season,0
2026-02-24,4.39,97509.0,45780.0,101982.0,14554.0,3.61,0.36,0.11,308.15,Night,Medium,Normal Operation,7.35,180.0,25.0,109.0,11.0,February,1,Dry Season,0
2026-02-25,4.35,111289.0,59990.0,107283.0,17979.0,3.86,0.33,0.1,347.51,Night,Low,Normal Operation,7.47,180.0,24.0,55.0,11.0,February,1,Dry Season,0
2026-02-26,4.28,105974.0,55636.0,78994.0,20744.0,3.36,0.26,0.13,317.96,Afternoon,High,Normal Operation,7.35,180.0,31.0,60.0,17.0,February,1,Dry Season,0
2026-02-27,4.19,118830.0,64266.0,90641.0,17341.0,3.67,0.45,0.11,355.97,Night,Medium,Normal Operation,7.34,180.0,27.0,68.0,16.0,February,1,Dry Season,0
2026-02-28,3.9,131085.0,68934.0,78358.0,22176.0,2.91,0.36,0.08,403.65,Night,Medium,Normal Operation,7.28,180.0,39.0,82.0,8.0,February,1,Dry Season,0
2026-03-01,4.28,92498.0,47148.0,83739.0,21575.0,2.94,0.44,0.08,314.06,Night,Low,Normal Operation,7.03,180.0,28.0,96.0,4.0,March,1,Long Rains,0
2026-03-02,4.24,116380.0,59984.0,81737.0,21216.0,2.5,0.33,0.12,351.51,Afternoon,Low,Normal Operation,6.91,107.0,16.0,57.0,19.0,March,1,Long Rains,0
2026-03-03,4.25,113078.0,60939.0,101156.0,16391.0,3.67,0.3,0.11,401.81,Morning,High,Normal Operation,7.29,180.0,25.0,123.0,11.0,March,1,Long Rains,0
2026-03-04,3.97,123056.0,62498.0,86434.0,14221.0,3.82,0.37,0.1,367.35,Night,Medium,Normal Operation,7.3,180.0,37.0,99.0,14.0,March,1,Long Rains,0
2026-03-05,4.01,117558.0,60336.0,99615.0,15852.0,2.98,0.34,0.08,367.62,Afternoon,High,Normal Operation,7.1,180.0,26.0,114.0,8.0,March,1,Long Rains,0
2026-03-06,4.39,105976.0,49348.0,95437.0,18687.0,3.1,0.28,0.11,344.19,Afternoon,High,Normal Operation,7.28,180.0,27.0,77.0,16.0,March,1,Long Rains,0
2026-03-07,4.19,111171.0,55296.0,110000.0,19910.0,2.9,0.44,0.08,324.43,Afternoon,Medium,Normal Operation,6.93,180.0,40.0,101.0,7.0,March,1,Long Rains,0
2026-03-08,4.32,105448.0,55006.0,76685.0,12000.0,3.35,0.31,0.1,333.59,Afternoon,Medium,Normal Operation,7.16,180.0,29.0,96.0,17.0,March,1,Long Rains,0
2026-03-09,4.21,127912.0,61026.0,101333.0,17972.0,3.65,0.24,0.13,363.2,Afternoon,High,Normal Operation,7.21,180.0,26.0,106.0,3.0,March,1,Long Rains,0
2026-03-10,4.21,115256.0,54196.0,100318.0,18553.0,2.5,0.43,0.09,306.99,Morning,High,Normal Operation,6.9,180.0,26.0,82.0,11.0,March,1,Long Rains,0
2026-03-11,4.37,137814.0,66341.0,81240.0,17029.0,3.36,0.32,0.07,413.63,Night,Medium,Normal Operation,7.4,180.0,22.0,120.0,21.0,March,1,Long Rains,0
2026-03-12,4.11,114272.0,54182.0,99064.0,22519.0,3.09,0.31,0.08,328.78,Afternoon,High,Normal Operation,7.02,180.0,30.0,107.0,15.0,March,1,Long Rains,0
2026-03-13,4.22,106499.0,50213.0,93025.0,19476.0,3.25,0.24,0.12,328.51,Afternoon,High,Normal Operation,7.14,180.0,28.0,84.0,9.0,March,1,Long Rains,0
2026-03-14,4.12,96835.0,47690.0,87953.0,22586.0,3.38,0.45,0.11,320.78,Morning,Medium,Normal Operation,7.34,180.0,32.0,89.0,14.0,March,1,Long Rains,0
2026-03-15,4.12,93362.0,50489.0,82585.0,17244.0,3.12,0.27,0.1,318.91,Morning,Medium,Normal Operation,7.27,99.0,17.0,50.0,14.0,March,1,Long Rains,1
2026-03-16,4.14,95990.0,48063.0,83528.0,21281.0,3.16,0.35,0.09,266.67,Morning,High,Normal Operation,7.06,180.0,21.0,108.0,15.0,March,1,Long Rains,0
2026-03-17,4.24,118206.0,55414.0,108448.0,23723.0,3.11,0.4,0.11,356.22,Afternoon,Medium,Normal Operation,7.27,180.0,30.0,131.0,20.0,March,1,Long Rains,0
2026-03-18,4.11,121105.0,55429.0,90006.0,22591.0,3.59,0.38,0.08,309.47,Morning,Low,Normal Operation,7.29,180.0,17.0,80.0,11.0,March,1,Long Rains,0
2026-03-19,4.43,96026.0,49896.0,97039.0,14178.0,3.37,0.35,0.11,320.56,Night,Medium,Normal Operation,7.51,180.0,42.0,96.0,5.0,March,1,Long Rains,0
2026-03-20,4.04,125740.0,61397.0,82882.0,17112.0,3.29,0.25,0.09,400.77,Morning,Low,Normal Operation,7.26,44.0,5.0,110.0,13.0,March,1,Long Rains,1
2026-03-21,4.17,109203.0,58116.0,82981.0,16792.0,2.69,0.3,0.08,336.88,Morning,Low,Normal Operation,7.11,40.0,6.0,90.0,12.0,March,1,Long Rains,1
2026-03-22,4.12,116762.0,60243.0,99738.0,19712.0,3.05,0.36,0.09,405.38,Morning,High,Normal Operation,7.07,180.0,28.0,107.0,3.0,March,1,Long Rains,0
2026-03-23,4.46,134347.0,71153.0,77854.0,20402.0,3.56,0.3,0.09,488.58,Morning,Low,Normal Operation,7.16,180.0,31.0,94.0,13.0,March,1,Long Rains,0
2026-03-24,4.24,125762.0,60013.0,86263.0,15064.0,3.22,0.36,0.1,403.27,Night,Low,Normal Operation,7.1,180.0,36.0,80.0,14.0,March,1,Long Rains,0
2026-03-25,4.39,111778.0,58039.0,90306.0,18237.0,3.46,0.39,0.1,345.78,Night,Medium,Normal Operation,7.4,180.0,39.0,94.0,12.0,March,1,Long Rains,0
2026-03-26,3.93,104306.0,49692.0,91002.0,12000.0,3.91,0.41,0.05,317.03,Afternoon,Medium,Normal Operation,7.31,180.0,36.0,97.0,12.0,March,1,Long Rains,0
2026-03-27,4.25,90000.0,48952.0,88388.0,23047.0,3.62,0.28,0.08,336.41,Morning,Medium,Normal Operation,7.33,54.0,8.0,72.0,17.0,March,1,Long Rains,1
2026-03-28,4.36,106370.0,54636.0,93562.0,16207.0,3.24,0.48,0.09,326.78,Morning,Low,Normal Operation,7.39,40.0,5.0,98.0,7.0,March,1,Long Rains,1
2026-03-29,4.21,112466.0,54260.0,96236.0,18196.0,3.0,0.4,0.13,365.17,Afternoon,Low,Normal Operation,6.89,180.0,34.0,128.0,8.0,March,1,Long Rains,0
2026-03-30,4.39,103154.0,49199.0,96612.0,16916.0,2.5,0.35,0.08,271.3,Night,Low,Normal Operation,7.25,180.0,28.0,86.0,10.0,March,1,Long Rains,0
2026-03-31,4.11,113425.0,53207.0,81128.0,22011.0,3.13,0.42,0.1,292.93,Morning,Medium,Normal Operation,7.2,180.0,33.0,71.0,24.0,March,1,Long Rains,0
2026-04-01,4.45,115922.0,60217.0,87443.0,12000.0,3.07,0.49,0.13,399.82,Afternoon,Medium,Normal Operation,7.23,180.0,38.0,101.0,19.0,April,2,Long Rains,0
2026-04-02,4.6,112302.0,52992.0,100753.0,17942.0,3.36,0.26,0.07,351.98,Afternoon,High,Normal Operation,7.12,180.0,37.0,88.0,17.0,April,2,Long Rains,0
2026-04-03,4.13,107200.0,54622.0,98052.0,17630.0,3.14,0.34,0.11,365.06,Morning,Medium,Maintenance,7.1,180.0,26.0,71.0,16.0,April,2,Long Rains,0
2026-04-04,4.12,117024.0,55758.0,77644.0,16412.0,3.07,0.21,0.08,384.45,Afternoon,Low,Normal Operation,7.24,100.0,22.0,88.0,27.0,April,2,Long Rains,1
2026-04-05,4.46,120303.0,62100.0,93163.0,24042.0,2.5,0.36,0.09,352.53,Morning,Medium,Normal Operation,7.38,180.0,19.0,84.0,13.0,April,2,Long Rains,0
2026-04-06,4.48,101915.0,54167.0,72196.0,14894.0,2.82,0.37,0.08,316.77,Night,Medium,Normal Operation,7.26,180.0,22.0,88.0,15.0,April,2,Long Rains,0
2026-04-07,4.11,131931.0,69634.0,90422.0,20701.0,3.39,0.35,0.09,477.38,Morning,Medium,Normal Operation,7.38,180.0,26.0,81.0,16.0,April,2,Long Rains,0
2026-04-08,4.12,113817.0,59877.0,107080.0,19247.0,3.89,0.31,0.15,345.24,Afternoon,Medium,Normal Operation,7.28,180.0,32.0,69.0,19.0,April,2,Long Rains,0
2026-04-09,4.15,115226.0,54015.0,81469.0,22415.0,3.16,0.23,0.12,352.36,Morning,Medium,Normal Operation,7.12,118.0,21.0,61.0,15.0,April,2,Long Rains,0
2026-04-10,3.96,123499.0,56666.0,82491.0,15665.0,3.33,0.37,0.12,356.75,Night,High,Normal Operation,7.13,180.0,34.0,106.0,12.0,April,2,Long Rains,0
2026-04-11,4.03,117799.0,61243.0,96876.0,15435.0,3.58,0.44,0.11,344.48,Morning,High,Normal Operation,7.2,180.0,21.0,55.0,13.0,April,2,Long Rains,0
2026-04-12,4.02,126438.0,61554.0,76115.0,21836.0,2.88,0.31,0.07,364.89,Night,Medium,Normal Operation,6.91,180.0,33.0,77.0,12.0,April,2,Long Rains,0
2026-04-13,4.06,118445.0,58421.0,84305.0,19489.0,3.35,0.38,0.11,366.92,Night,Medium,Normal Operation,7.14,180.0,36.0,71.0,15.0,April,2,Long Rains,0
2026-04-14,4.19,107651.0,48778.0,95368.0,12593.0,2.9,0.26,0.12,330.64,Night,Medium,Normal Operation,7.09,180.0,28.0,84.0,12.0,April,2,Long Rains,0
2026-04-15,4.24,119338.0,56800.0,84291.0,16112.0,3.55,0.38,0.08,372.68,Afternoon,High,Normal Operation,7.23,180.0,27.0,108.0,19.0,April,2,Long Rains,0
2026-04-16,4.48,101275.0,45915.0,87876.0,19352.0,3.26,0.33,0.12,295.36,Afternoon,High,Maintenance,7.22,180.0,28.0,92.0,9.0,April,2,Long Rains,0
2026-04-17,4.02,116303.0,62561.0,96698.0,20932.0,3.32,0.3,0.11,390.64,Morning,Low,Normal Operation,7.26,40.0,10.0,143.0,10.0,April,2,Long Rains,1
2026-04-18,4.38,114601.0,54360.0,93794.0,15623.0,2.89,0.3,0.14,323.33,Morning,Low,Normal Operation,7.15,180.0,29.0,115.0,11.0,April,2,Long Rains,0
2026-04-19,4.16,112503.0,56896.0,92401.0,12000.0,3.48,0.33,0.09,323.11,Afternoon,Medium,Normal Operation,7.17,180.0,33.0,80.0,12.0,April,2,Long Rains,0
2026-04-20,4.19,113458.0,51498.0,86948.0,19831.0,4.03,0.37,0.08,314.84,Morning,Low,Normal Operation,7.09,180.0,29.0,73.0,6.0,April,2,Long Rains,0
2026-04-21,4.32,92418.0,47751.0,93331.0,13729.0,2.8,0.27,0.09,264.67,Night,Medium,Normal Operation,7.07,180.0,21.0,148.0,10.0,April,2,Long Rains,0
2026-04-22,4.0,108415.0,52289.0,88886.0,12000.0,3.06,0.33,0.13,304.14,Morning,Low,Normal Operation,7.06,44.0,8.0,99.0,12.0,April,2,Long Rains,1
2026-04-23,4.27,116114.0,62677.0,94120.0,12000.0,3.29,0.35,0.06,385.39,Afternoon,Medium,Normal Operation,7.27,180.0,22.0,97.0,19.0,April,2,Long Rains,0
2026-04-24,4.23,116918.0,62997.0,85528.0,20849.0,3.51,0.28,0.06,386.04,Afternoon,High,Normal Operation,7.36,180.0,27.0,99.0,8.0,April,2,Long Rains,0
2026-04-25,4.29,102668.0,49540.0,88357.0,18450.0,2.98,0.46,0.1,275.76,Afternoon,High,Normal Operation,7.28,180.0,33.0,88.0,7.0,April,2,Long Rains,0
2026-04-26,4.25,130188.0,70314.0,81090.0,17210.0,2.5,0.3,0.09,448.86,Afternoon,Medium,Normal Operation,7.19,180.0,39.0,65.0,16.0,April,2,Long Rains,0
2026-04-27,4.6,104606.0,57493.0,89685.0,22862.0,3.74,0.31,0.1,363.62,Morning,Medium,Normal Operation,7.27,180.0,35.0,98.0,2.0,April,2,Long Rains,0
2026-04-28,4.09,126633.0,67438.0,82701.0,20231.0,3.5,0.29,0.12,378.81,Afternoon,High,Normal Operation,7.18,180.0,32.0,91.0,6.0,April,2,Long Rains,0
2026-04-29,4.1,120126.0,64206.0,79974.0,23657.0,2.5,0.46,0.09,443.97,Morning,Low,Normal Operation,7.01,40.0,5.0,75.0,4.0,April,2,Long Rains,1
2026-04-30,4.09,107245.0,50931.0,92328.0,13125.0,2.96,0.38,0.06,287.71,Night,Medium,Normal Operation,6.98,180.0,21.0,87.0,19.0,April,2,Long Rains,0
2026-05-01,4.1,136304.0,69197.0,91915.0,17879.0,3.83,0.29,0.14,469.31,Night,Medium,Normal Operation,7.41,180.0,23.0,128.0,7.0,May,2,Long Rains,0
2026-05-02,4.09,100676.0,45981.0,97046.0,12342.0,3.78,0.42,0.08,252.92,Night,Low,Normal Operation,7.27,180.0,32.0,87.0,17.0,May,2,Long Rains,0
2026-05-03,4.41,126030.0,57910.0,86120.0,17197.0,3.58,0.36,0.08,395.14,Morning,Medium,Normal Operation,7.11,142.0,29.0,129.0,18.0,May,2,Long Rains,0
2026-05-04,4.46,127007.0,69840.0,93672.0,17130.0,3.13,0.37,0.12,386.18,Morning,Low,Normal Operation,7.09,40.0,7.0,59.0,10.0,May,2,Long Rains,1
2026-05-05,4.1,106953.0,51622.0,94957.0,20193.0,3.23,0.33,0.09,342.6,Morning,Medium,Normal Operation,7.1,180.0,26.0,71.0,8.0,May,2,Long Rains,0
2026-05-06,4.05,131710.0,69124.0,94003.0,18159.0,3.15,0.31,0.1,417.68,Morning,Medium,Normal Operation,7.2,128.0,18.0,68.0,13.0,May,2,Long Rains,0
2026-05-07,4.28,111999.0,59434.0,82569.0,20182.0,3.65,0.37,0.11,392.7,Morning,Medium,Normal Operation,7.4,119.0,20.0,79.0,11.0,May,2,Long Rains,0
2026-05-08,4.1,118464.0,63473.0,91344.0,20462.0,2.85,0.32,0.12,387.35,Afternoon,Low,Normal Operation,7.11,86.0,22.0,86.0,13.0,May,2,Long Rains,1
2026-05-09,4.31,118124.0,64940.0,93277.0,25000.0,2.88,0.46,0.09,364.08,Morning,High,Normal Operation,6.88,180.0,30.0,95.0,11.0,May,2,Long Rains,0
2026-05-10,4.24,113388.0,53763.0,90065.0,16896.0,3.6,0.27,0.13,357.59,Afternoon,Medium,Normal Operation,7.24,180.0,35.0,92.0,12.0,May,2,Long Rains,0
2026-05-11,3.93,124730.0,56632.0,71222.0,14706.0,3.18,0.44,0.06,317.53,Night,Medium,Normal Operation,7.18,180.0,24.0,83.0,9.0,May,2,Long Rains,0
2026-05-12,4.48,124522.0,61155.0,91444.0,18861.0,3.75,0.34,0.12,420.94,Afternoon,Medium,Normal Operation,7.26,180.0,21.0,60.0,10.0,May,2,Long Rains,0
2026-05-13,4.52,94018.0,43531.0,109913.0,15192.0,2.93,0.37,0.08,242.75,Morning,Medium,Maintenance,7.08,180.0,30.0,123.0,11.0,May,2,Long Rains,0
2026-05-14,4.09,130652.0,59086.0,86760.0,23187.0,3.18,0.4,0.13,367.46,Morning,Low,Normal Operation,7.22,180.0,22.0,92.0,12.0,May,2,Long Rains,0
2026-05-15,4.13,95050.0,46198.0,83447.0,17009.0,2.83,0.31,0.1,304.2,Afternoon,Medium,Normal Operation,7.15,180.0,28.0,82.0,10.0,May,2,Long Rains,0
2026-05-16,4.25,127391.0,67310.0,93360.0,16020.0,3.2,0.4,0.09,409.91,Morning,Low,Normal Operation,7.2,46.0,5.0,96.0,8.0,May,2,Long Rains,1
2026-05-17,4.26,128520.0,65111.0,92811.0,16350.0,2.61,0.2,0.11,379.33,Afternoon,Low,Normal Operation,7.16,79.0,13.0,97.0,13.0,May,2,Long Rains,1
2026-05-18,4.32,101908.0,49046.0,100735.0,20514.0,3.0,0.31,0.12,325.6,Morning,Medium,Normal Operation,7.12,47.0,12.0,99.0,14.0,May,2,Long Rains,1
2026-05-19,4.56,110070.0,56734.0,78679.0,17448.0,2.63,0.29,0.11,378.78,Night,Low,Normal Operation,7.06,180.0,41.0,96.0,16.0,May,2,Long Rains,0
2026-05-20,4.17,101732.0,48140.0,96582.0,15754.0,3.48,0.27,0.08,331.39,Night,Medium,Normal Operation,7.41,180.0,39.0,67.0,13.0,May,2,Long Rains,0
2026-05-21,4.06,112421.0,50751.0,95314.0,23829.0,3.49,0.34,0.09,307.77,Afternoon,Medium,Normal Operation,7.31,180.0,23.0,105.0,16.0,May,2,Long Rains,0
2026-05-22,3.95,111304.0,58594.0,88721.0,15003.0,2.51,0.37,0.1,366.76,Morning,Medium,Normal Operation,7.2,180.0,25.0,71.0,19.0,May,2,Long Rains,0
2026-05-23,4.07,124356.0,63717.0,93048.0,18124.0,3.73,0.39,0.1,385.15,Morning,Medium,Normal Operation,7.43,145.0,22.0,86.0,7.0,May,2,Long Rains,0
2026-05-24,4.19,130724.0,68791.0,99265.0,20283.0,4.2,0.36,0.11,404.88,Night,Medium,Normal Operation,7.41,180.0,34.0,101.0,14.0,May,2,Long Rains,0
2026-05-25,4.52,131748.0,59800.0,97851.0,12290.0,3.22,0.31,0.06,396.27,Afternoon,Medium,Normal Operation,7.31,180.0,28.0,118.0,11.0,May,2,Long Rains,0
2026-05-26,4.11,108254.0,57776.0,79713.0,19681.0,2.94,0.37,0.11,347.21,Morning,Medium,Maintenance,6.97,180.0,28.0,119.0,10.0,May,2,Long Rains,0
2026-05-27,4.24,112489.0,57589.0,97381.0,14307.0,4.33,0.36,0.09,353.73,Morning,Medium,Normal Operation,7.39,180.0,39.0,101.0,7.0,May,2,Long Rains,0
2026-05-28,4.2,94799.0,48000.0,89418.0,20880.0,2.67,0.41,0.08,293.07,Morning,Medium,Normal Operation,7.1,46.0,5.0,91.0,7.0,May,2,Long Rains,1
2026-05-29,4.41,105330.0,53977.0,90656.0,14631.0,3.21,0.4,0.09,354.58,Night,Medium,Normal Operation,7.4,180.0,40.0,68.0,17.0,May,2,Long Rains,0
